,Long,Short
2025-09-15 16:15:00+02:00,-9.74741,-9.74741
2025-09-15 16:30:00+02:00,24.12537,24.12537
2025-09-15 16:45:00+02:00,119.24473,119.24473
2025-09-15 17:00:00+02:00,17.83662,17.83662
2025-09-15 17:15:00+02:00,122.93134,122.93134
2025-09-15 17:30:00+02:00,126.76489,126.76489
2025-09-15 17:45:00+02:00,11.02277,11.02277
2025-09-15 18:00:00+02:00,22.95361,22.95361
2025-09-15 18:15:00+02:00,109.38288,109.38288
2025-09-15 18:30:00+02:00,129.1526,129.1526
2025-09-15 18:45:00+02:00,68.71802,68.71802
2025-09-15 19:00:00+02:00,43.00667,43.00667
2025-09-15 19:15:00+02:00,25.66437,25.66437
2025-09-15 19:30:00+02:00,108.83857,108.83857
2025-09-15 19:45:00+02:00,24.4109,24.4109
2025-09-15 20:00:00+02:00,1.77524,1.77524
2025-09-15 20:15:00+02:00,0.0,0.0
2025-09-15 20:30:00+02:00,6.01026,6.01026
2025-09-15 20:45:00+02:00,49.80771,49.80771
2025-09-15 21:00:00+02:00,33.52295,33.52295
2025-09-15 21:15:00+02:00,8.59083,8.59083
2025-09-15 21:30:00+02:00,-1.35735,-1.35735
2025-09-15 21:45:00+02:00,-4.22906,-4.22906
2025-09-15 22:00:00+02:00,107.54935,107.54935
2025-09-15 22:15:00+02:00,111.7995,111.7995
2025-09-15 22:30:00+02:00,93.17969,93.17969
2025-09-15 22:45:00+02:00,88.22009,88.22009
2025-09-15 23:00:00+02:00,105.47341,105.47341
2025-09-15 23:15:00+02:00,108.77159,108.77159
2025-09-15 23:30:00+02:00,86.33035,86.33035
2025-09-15 23:45:00+02:00,-11.10727,-11.10727
2025-09-16 00:00:00+02:00,-7.98965,-7.98965
2025-09-16 00:15:00+02:00,22.46094,22.46094
2025-09-16 00:30:00+02:00,1.90356,1.90356
2025-09-16 00:45:00+02:00,17.22199,17.22199
2025-09-16 01:00:00+02:00,14.33877,14.33877
2025-09-16 01:15:00+02:00,110.34206,110.34206
2025-09-16 01:30:00+02:00,99.64408,99.64408
2025-09-16 01:45:00+02:00,89.16511,89.16511
2025-09-16 02:00:00+02:00,139.41249,139.41249
2025-09-16 02:15:00+02:00,100.36026,100.36026
2025-09-16 02:30:00+02:00,88.59454,88.59454
2025-09-16 02:45:00+02:00,-22.13519,-22.13519
2025-09-16 03:00:00+02:00,-27.94602,-27.94602
2025-09-16 03:15:00+02:00,-20.94497,-20.94497
2025-09-16 03:30:00+02:00,15.27332,15.27332
2025-09-16 03:45:00+02:00,-6.28439,-6.28439
2025-09-16 04:00:00+02:00,-41.23756,-41.23756
2025-09-16 04:15:00+02:00,69.32132,69.32132
2025-09-16 04:30:00+02:00,126.02826,126.02826
2025-09-16 04:45:00+02:00,100.77468,100.77468
2025-09-16 05:00:00+02:00,77.60859,77.60859
2025-09-16 05:15:00+02:00,80.11742,80.11742
2025-09-16 05:30:00+02:00,100.23914,100.23914
2025-09-16 05:45:00+02:00,0.0,0.0
2025-09-16 06:00:00+02:00,30.70118,30.70118
2025-09-16 06:15:00+02:00,50.46794,50.46794
2025-09-16 06:30:00+02:00,39.97905,39.97905
2025-09-16 06:45:00+02:00,108.89707,108.89707
2025-09-16 07:00:00+02:00,21.50102,21.50102
2025-09-16 07:15:00+02:00,34.41747,34.41747
2025-09-16 07:30:00+02:00,8.72162,8.72162
2025-09-16 07:45:00+02:00,45.24024,45.24024
2025-09-16 08:00:00+02:00,51.55098,51.55098
2025-09-16 08:15:00+02:00,51.13563,51.13563
2025-09-16 08:30:00+02:00,23.82956,23.82956
2025-09-16 08:45:00+02:00,3.96074,3.96074
2025-09-16 09:00:00+02:00,-2.02967,-2.02967
2025-09-16 09:15:00+02:00,26.84196,26.84196
2025-09-16 09:30:00+02:00,15.51696,15.51696
2025-09-16 09:45:00+02:00,54.69702,54.69702
2025-09-16 10:00:00+02:00,127.64681,127.64681
2025-09-16 10:15:00+02:00,131.11092,131.11092
2025-09-16 10:30:00+02:00,131.48049,131.48049
2025-09-16 10:45:00+02:00,204.18689,204.18689
2025-09-16 11:00:00+02:00,118.86211,118.86211
2025-09-16 11:15:00+02:00,86.24432,86.24432
2025-09-16 11:30:00+02:00,88.82809,88.82809
2025-09-16 11:45:00+02:00,96.94441,96.94441
2025-09-16 12:00:00+02:00,113.15673,113.15673
2025-09-16 12:15:00+02:00,131.89252,131.89252
2025-09-16 12:30:00+02:00,108.2546,108.2546
2025-09-16 12:45:00+02:00,119.25932,119.25932
2025-09-16 13:00:00+02:00,159.09236,159.09236
2025-09-16 13:15:00+02:00,164.19584,164.19584
2025-09-16 13:30:00+02:00,121.27945,121.27945
2025-09-16 13:45:00+02:00,128.53803,128.53803
2025-09-16 14:00:00+02:00,79.34485,79.34485
2025-09-16 14:15:00+02:00,40.91893,40.91893
2025-09-16 14:30:00+02:00,42.13186,42.13186
2025-09-16 14:45:00+02:00,4.70002,4.70002
2025-09-16 15:00:00+02:00,134.78104,134.78104
2025-09-16 15:15:00+02:00,97.75235,97.75235
2025-09-16 15:30:00+02:00,118.33489,118.33489
2025-09-16 15:45:00+02:00,124.79155,124.79155
2025-09-16 16:00:00+02:00,93.92661,93.92661
2025-09-16 16:15:00+02:00,127.90877,127.90877
2025-09-16 16:30:00+02:00,110.62784,110.62784
2025-09-16 16:45:00+02:00,104.78746,104.78746
2025-09-16 17:00:00+02:00,138.4865,138.4865
2025-09-16 17:15:00+02:00,182.44597,182.44597
2025-09-16 17:30:00+02:00,129.50385,129.50385
2025-09-16 17:45:00+02:00,3.37333,3.37333
2025-09-16 18:00:00+02:00,28.97791,28.97791
2025-09-16 18:15:00+02:00,236.29524,236.29524
2025-09-16 18:30:00+02:00,158.90152,158.90152
2025-09-16 18:45:00+02:00,184.31873,184.31873
2025-09-16 19:00:00+02:00,167.20251,167.20251
2025-09-16 19:15:00+02:00,197.87182,197.87182
2025-09-16 19:30:00+02:00,174.50722,174.50722
2025-09-16 19:45:00+02:00,36.45951,36.45951
2025-09-16 20:00:00+02:00,19.89946,19.89946
2025-09-16 20:15:00+02:00,9.73953,9.73953
2025-09-16 20:30:00+02:00,9.43766,9.43766
2025-09-16 20:45:00+02:00,104.84889,104.84889
2025-09-16 21:00:00+02:00,128.73376,128.73376
2025-09-16 21:15:00+02:00,107.52958,107.52958
2025-09-16 21:30:00+02:00,-26.91607,-26.91607
2025-09-16 21:45:00+02:00,-10.83242,-10.83242
2025-09-16 22:00:00+02:00,47.05894,47.05894
2025-09-16 22:15:00+02:00,35.13451,35.13451
2025-09-16 22:30:00+02:00,54.1991,54.1991
2025-09-16 22:45:00+02:00,-8.60862,-8.60862
2025-09-16 23:00:00+02:00,23.73625,23.73625
2025-09-16 23:15:00+02:00,50.36302,50.36302
2025-09-16 23:30:00+02:00,43.05159,43.05159
2025-09-16 23:45:00+02:00,38.44736,38.44736
2025-09-17 00:00:00+02:00,49.77413,49.77413
2025-09-17 00:15:00+02:00,67.09638,67.09638
2025-09-17 00:30:00+02:00,54.80654,54.80654
2025-09-17 00:45:00+02:00,48.5762,48.5762
2025-09-17 01:00:00+02:00,1.4356,1.4356
2025-09-17 01:15:00+02:00,0.76615,0.76615
2025-09-17 01:30:00+02:00,53.14757,53.14757
2025-09-17 01:45:00+02:00,16.99005,16.99005
2025-09-17 02:00:00+02:00,70.35966,70.35966
2025-09-17 02:15:00+02:00,73.42613,73.42613
2025-09-17 02:30:00+02:00,91.52665,91.52665
2025-09-17 02:45:00+02:00,93.99608,93.99608
2025-09-17 03:00:00+02:00,98.13869,98.13869
2025-09-17 03:15:00+02:00,100.10092,100.10092
2025-09-17 03:30:00+02:00,94.35664,94.35664
2025-09-17 03:45:00+02:00,61.27333,61.27333
2025-09-17 04:00:00+02:00,36.74303,36.74303
2025-09-17 04:15:00+02:00,75.11539,75.11539
2025-09-17 04:30:00+02:00,88.93501,88.93501
2025-09-17 04:45:00+02:00,97.14086,97.14086
2025-09-17 05:00:00+02:00,89.38355,89.38355
2025-09-17 05:15:00+02:00,96.98118,96.98118
2025-09-17 05:30:00+02:00,108.00301,108.00301
2025-09-17 05:45:00+02:00,-15.19963,-15.19963
2025-09-17 06:00:00+02:00,-36.4408,-36.4408
2025-09-17 06:15:00+02:00,172.38717,172.38717
2025-09-17 06:30:00+02:00,158.505,158.505
2025-09-17 06:45:00+02:00,139.82939,139.82939
2025-09-17 07:00:00+02:00,127.40637,127.40637
2025-09-17 07:15:00+02:00,82.33076,82.33076
2025-09-17 07:30:00+02:00,136.50248,136.50248
2025-09-17 07:45:00+02:00,130.8175,130.8175
2025-09-17 08:00:00+02:00,203.34145,203.34145
2025-09-17 08:15:00+02:00,135.27631,135.27631
2025-09-17 08:30:00+02:00,122.95307,122.95307
2025-09-17 08:45:00+02:00,114.79401,114.79401
2025-09-17 09:00:00+02:00,299.5591,299.5591
2025-09-17 09:15:00+02:00,156.17692,156.17692
2025-09-17 09:30:00+02:00,137.65046,137.65046
2025-09-17 09:45:00+02:00,-9.66358,-9.66358
2025-09-17 10:00:00+02:00,142.32018,142.32018
2025-09-17 10:15:00+02:00,-17.06609,-17.06609
2025-09-17 10:30:00+02:00,79.11829,79.11829
2025-09-17 10:45:00+02:00,106.83966,106.83966
2025-09-17 11:00:00+02:00,136.15848,136.15848
2025-09-17 11:15:00+02:00,126.62522,126.62522
2025-09-17 11:30:00+02:00,11.11926,11.11926
2025-09-17 11:45:00+02:00,-34.2645,-34.2645
2025-09-17 12:00:00+02:00,100.00031,100.00031
2025-09-17 12:15:00+02:00,97.6468,97.6468
2025-09-17 12:30:00+02:00,147.79558,147.79558
2025-09-17 12:45:00+02:00,100.52904,100.52904
2025-09-17 13:00:00+02:00,24.73874,24.73874
2025-09-17 13:15:00+02:00,122.68744,122.68744
2025-09-17 13:30:00+02:00,76.13203,76.13203
2025-09-17 13:45:00+02:00,-1.15263,-1.15263
2025-09-17 14:00:00+02:00,-19.41666,-19.41666
2025-09-17 14:15:00+02:00,0.46773,0.46773
2025-09-17 14:30:00+02:00,20.08812,20.08812
2025-09-17 14:45:00+02:00,44.63809,44.63809
2025-09-17 15:00:00+02:00,39.66941,39.66941
2025-09-17 15:15:00+02:00,98.27695,98.27695
2025-09-17 15:30:00+02:00,109.38733,109.38733
2025-09-17 15:45:00+02:00,113.28001,113.28001
2025-09-17 16:00:00+02:00,73.38561,73.38561
2025-09-17 16:15:00+02:00,89.27675,89.27675
2025-09-17 16:30:00+02:00,122.31219,122.31219
2025-09-17 16:45:00+02:00,0.0,0.0
2025-09-17 17:00:00+02:00,5.08361,5.08361
2025-09-17 17:15:00+02:00,2.63911,2.63911
2025-09-17 17:30:00+02:00,134.73639,134.73639
2025-09-17 17:45:00+02:00,120.01239,120.01239
2025-09-17 18:00:00+02:00,62.71883,62.71883
2025-09-17 18:15:00+02:00,61.62697,61.62697
2025-09-17 18:30:00+02:00,399.34799,399.34799
2025-09-17 18:45:00+02:00,313.51951,313.51951
2025-09-17 19:00:00+02:00,193.47367,193.47367
2025-09-17 19:15:00+02:00,219.1505,219.1505
2025-09-17 19:30:00+02:00,220.16951,220.16951
2025-09-17 19:45:00+02:00,304.07242,304.07242
2025-09-17 20:00:00+02:00,246.22787,246.22787
2025-09-17 20:15:00+02:00,170.17752,170.17752
2025-09-17 20:30:00+02:00,130.26093,130.26093
2025-09-17 20:45:00+02:00,113.68965,113.68965
2025-09-17 21:00:00+02:00,208.51042,208.51042
2025-09-17 21:15:00+02:00,137.52483,137.52483
2025-09-17 21:30:00+02:00,115.17714,115.17714
2025-09-17 21:45:00+02:00,94.39148,94.39148
2025-09-17 22:00:00+02:00,145.21218,145.21218
2025-09-17 22:15:00+02:00,128.87755,128.87755
2025-09-17 22:30:00+02:00,115.02152,115.02152
2025-09-17 22:45:00+02:00,114.45063,114.45063
2025-09-17 23:00:00+02:00,75.58772,75.58772
2025-09-17 23:15:00+02:00,100.08179,100.08179
2025-09-17 23:30:00+02:00,35.73137,35.73137
2025-09-17 23:45:00+02:00,27.59225,27.59225
2025-09-18 00:00:00+02:00,84.30915,84.30915
2025-09-18 00:15:00+02:00,74.57162,74.57162
2025-09-18 00:30:00+02:00,72.67939,72.67939
2025-09-18 00:45:00+02:00,115.92194,115.92194
2025-09-18 01:00:00+02:00,91.50414,91.50414
2025-09-18 01:15:00+02:00,3.93196,3.93196
2025-09-18 01:30:00+02:00,3.74202,3.74202
2025-09-18 01:45:00+02:00,0.67449,0.67449
2025-09-18 02:00:00+02:00,15.29088,15.29088
2025-09-18 02:15:00+02:00,21.92775,21.92775
2025-09-18 02:30:00+02:00,23.67072,23.67072
2025-09-18 02:45:00+02:00,28.98771,28.98771
2025-09-18 03:00:00+02:00,18.03451,18.03451
2025-09-18 03:15:00+02:00,37.64504,37.64504
2025-09-18 03:30:00+02:00,33.40351,33.40351
2025-09-18 03:45:00+02:00,41.44852,41.44852
2025-09-18 04:00:00+02:00,24.46504,24.46504
2025-09-18 04:15:00+02:00,9.74655,9.74655
2025-09-18 04:30:00+02:00,107.44993,107.44993
2025-09-18 04:45:00+02:00,2.24192,2.24192
2025-09-18 05:00:00+02:00,13.41719,13.41719
2025-09-18 05:15:00+02:00,45.47102,45.47102
2025-09-18 05:30:00+02:00,124.68174,124.68174
2025-09-18 05:45:00+02:00,128.52233,128.52233
2025-09-18 06:00:00+02:00,39.72084,39.72084
2025-09-18 06:15:00+02:00,96.90961,96.90961
2025-09-18 06:30:00+02:00,123.56287,123.56287
2025-09-18 06:45:00+02:00,134.54113,134.54113
2025-09-18 07:00:00+02:00,118.07466,118.07466
2025-09-18 07:15:00+02:00,117.31086,117.31086
2025-09-18 07:30:00+02:00,116.617,116.617
2025-09-18 07:45:00+02:00,116.25097,116.25097
2025-09-18 08:00:00+02:00,140.1636,140.1636
2025-09-18 08:15:00+02:00,124.47158,124.47158
2025-09-18 08:30:00+02:00,120.56178,120.56178
2025-09-18 08:45:00+02:00,101.37338,101.37338
2025-09-18 09:00:00+02:00,119.96455,119.96455
2025-09-18 09:15:00+02:00,100.681,100.681
2025-09-18 09:30:00+02:00,76.20441,76.20441
2025-09-18 09:45:00+02:00,48.86111,48.86111
2025-09-18 10:00:00+02:00,88.90204,88.90204
2025-09-18 10:15:00+02:00,98.00762,98.00762
2025-09-18 10:30:00+02:00,90.87874,90.87874
2025-09-18 10:45:00+02:00,72.46602,72.46602
2025-09-18 11:00:00+02:00,32.23173,32.23173
2025-09-18 11:15:00+02:00,87.85311,87.85311
2025-09-18 11:30:00+02:00,22.33073,22.33073
2025-09-18 11:45:00+02:00,8.52811,8.52811
2025-09-18 12:00:00+02:00,26.42965,26.42965
2025-09-18 12:15:00+02:00,17.85735,17.85735
2025-09-18 12:30:00+02:00,10.05138,10.05138
2025-09-18 12:45:00+02:00,-35.17613,-35.17613
2025-09-18 13:00:00+02:00,-60.2244,-60.2244
2025-09-18 13:15:00+02:00,-38.26078,-38.26078
2025-09-18 13:30:00+02:00,-36.72963,-36.72963
2025-09-18 13:45:00+02:00,-78.41315,-78.41315
2025-09-18 14:00:00+02:00,-15.49426,-15.49426
2025-09-18 14:15:00+02:00,-13.59438,-13.59438
2025-09-18 14:30:00+02:00,-15.47592,-15.47592
2025-09-18 14:45:00+02:00,1.85189,1.85189
2025-09-18 15:00:00+02:00,-16.15569,-16.15569
2025-09-18 15:15:00+02:00,-7.82921,-7.82921
2025-09-18 15:30:00+02:00,11.53402,11.53402
2025-09-18 15:45:00+02:00,14.09261,14.09261
2025-09-18 16:00:00+02:00,3.15967,3.15967
2025-09-18 16:15:00+02:00,-5.84292,-5.84292
2025-09-18 16:30:00+02:00,95.81695,95.81695
2025-09-18 16:45:00+02:00,106.97801,106.97801
2025-09-18 17:00:00+02:00,86.27438,86.27438
2025-09-18 17:15:00+02:00,138.48183,138.48183
2025-09-18 17:30:00+02:00,140.18864,140.18864
2025-09-18 17:45:00+02:00,162.06299,162.06299
2025-09-18 18:00:00+02:00,50.03258,50.03258
2025-09-18 18:15:00+02:00,220.73744,220.73744
2025-09-18 18:30:00+02:00,243.66054,243.66054
2025-09-18 18:45:00+02:00,193.69067,193.69067
2025-09-18 19:00:00+02:00,129.21693,129.21693
2025-09-18 19:15:00+02:00,145.62377,145.62377
2025-09-18 19:30:00+02:00,168.72102,168.72102
2025-09-18 19:45:00+02:00,0.0,0.0
2025-09-18 20:00:00+02:00,0.0,0.0
2025-09-18 20:15:00+02:00,63.45783,63.45783
2025-09-18 20:30:00+02:00,104.47987,104.47987
2025-09-18 20:45:00+02:00,80.99669,80.99669
2025-09-18 21:00:00+02:00,71.08822,71.08822
2025-09-18 21:15:00+02:00,99.14106,99.14106
2025-09-18 21:30:00+02:00,90.38132,90.38132
2025-09-18 21:45:00+02:00,76.70716,76.70716
2025-09-18 22:00:00+02:00,84.83999,84.83999
2025-09-18 22:15:00+02:00,112.6489,112.6489
2025-09-18 22:30:00+02:00,110.41438,110.41438
2025-09-18 22:45:00+02:00,131.90161,131.90161
2025-09-18 23:00:00+02:00,63.79109,63.79109
2025-09-18 23:15:00+02:00,119.84694,119.84694
2025-09-18 23:30:00+02:00,60.92478,60.92478
2025-09-18 23:45:00+02:00,46.13765,46.13765
2025-09-19 00:00:00+02:00,43.66529,43.66529
2025-09-19 00:15:00+02:00,86.20118,86.20118
2025-09-19 00:30:00+02:00,90.37055,90.37055
2025-09-19 00:45:00+02:00,90.92377,90.92377
2025-09-19 01:00:00+02:00,97.05287,97.05287
2025-09-19 01:15:00+02:00,99.04576,99.04576
2025-09-19 01:30:00+02:00,94.69692,94.69692
2025-09-19 01:45:00+02:00,98.13986,98.13986
2025-09-19 02:00:00+02:00,97.36019,97.36019
2025-09-19 02:15:00+02:00,97.60322,97.60322
2025-09-19 02:30:00+02:00,88.72757,88.72757
2025-09-19 02:45:00+02:00,99.92768,99.92768
2025-09-19 03:00:00+02:00,92.92933,92.92933
2025-09-19 03:15:00+02:00,96.00465,96.00465
2025-09-19 03:30:00+02:00,100.53993,100.53993
2025-09-19 03:45:00+02:00,99.55701,99.55701
2025-09-19 04:00:00+02:00,93.40265,93.40265
2025-09-19 04:15:00+02:00,96.3989,96.3989
2025-09-19 04:30:00+02:00,107.29898,107.29898
2025-09-19 04:45:00+02:00,114.36515,114.36515
2025-09-19 05:00:00+02:00,60.40166,60.40166
2025-09-19 05:15:00+02:00,64.29069,64.29069
2025-09-19 05:30:00+02:00,63.75159,63.75159
2025-09-19 05:45:00+02:00,39.33694,39.33694
2025-09-19 06:00:00+02:00,57.29828,57.29828
2025-09-19 06:15:00+02:00,62.31981,62.31981
2025-09-19 06:30:00+02:00,14.88212,14.88212
2025-09-19 06:45:00+02:00,218.79655,218.79655
2025-09-19 07:00:00+02:00,63.49008,63.49008
2025-09-19 07:15:00+02:00,214.75094,214.75094
2025-09-19 07:30:00+02:00,201.32257,201.32257
2025-09-19 07:45:00+02:00,169.00648,169.00648
2025-09-19 08:00:00+02:00,198.6008,198.6008
2025-09-19 08:15:00+02:00,146.22277,146.22277
2025-09-19 08:30:00+02:00,145.63373,145.63373
2025-09-19 08:45:00+02:00,88.78003,88.78003
2025-09-19 09:00:00+02:00,126.06165,126.06165
2025-09-19 09:15:00+02:00,117.8523,117.8523
2025-09-19 09:30:00+02:00,95.53339,95.53339
2025-09-19 09:45:00+02:00,87.34777,87.34777
2025-09-19 10:00:00+02:00,105.71317,105.71317
2025-09-19 10:15:00+02:00,91.12303,91.12303
2025-09-19 10:30:00+02:00,77.73064,77.73064
2025-09-19 10:45:00+02:00,25.72036,25.72036
2025-09-19 11:00:00+02:00,67.36044,67.36044
2025-09-19 11:15:00+02:00,14.46508,14.46508
2025-09-19 11:30:00+02:00,-32.67539,-32.67539
2025-09-19 11:45:00+02:00,-144.98866,-144.98866
2025-09-19 12:00:00+02:00,97.85159,97.85159
2025-09-19 12:15:00+02:00,24.32258,24.32258
2025-09-19 12:30:00+02:00,65.72982,65.72982
2025-09-19 12:45:00+02:00,-150.34879,-150.34879
2025-09-19 13:00:00+02:00,68.84873,68.84873
2025-09-19 13:15:00+02:00,10.72385,10.72385
2025-09-19 13:30:00+02:00,29.10945,29.10945
2025-09-19 13:45:00+02:00,34.11488,34.11488
2025-09-19 14:00:00+02:00,-12.777,-12.777
2025-09-19 14:15:00+02:00,-6.08976,-6.08976
2025-09-19 14:30:00+02:00,39.31946,39.31946
2025-09-19 14:45:00+02:00,25.47705,25.47705
2025-09-19 15:00:00+02:00,-13.93688,-13.93688
2025-09-19 15:15:00+02:00,-11.48816,-11.48816
2025-09-19 15:30:00+02:00,0.0,0.0
2025-09-19 15:45:00+02:00,189.18831,189.18831
2025-09-19 16:00:00+02:00,18.17201,18.17201
2025-09-19 16:15:00+02:00,31.23149,31.23149
2025-09-19 16:30:00+02:00,32.43968,32.43968
2025-09-19 16:45:00+02:00,69.07227,69.07227
2025-09-19 17:00:00+02:00,48.13909,48.13909
2025-09-19 17:15:00+02:00,158.32803,158.32803
2025-09-19 17:30:00+02:00,238.82347,238.82347
2025-09-19 17:45:00+02:00,179.45444,179.45444
2025-09-19 18:00:00+02:00,55.76848,55.76848
2025-09-19 18:15:00+02:00,31.99259,31.99259
2025-09-19 18:30:00+02:00,38.92858,38.92858
2025-09-19 18:45:00+02:00,8.59302,8.59302
2025-09-19 19:00:00+02:00,91.66782,91.66782
2025-09-19 19:15:00+02:00,376.1463,376.1463
2025-09-19 19:30:00+02:00,298.7267,298.7267
2025-09-19 19:45:00+02:00,309.40489,309.40489
2025-09-19 20:00:00+02:00,258.77634,258.77634
2025-09-19 20:15:00+02:00,163.6,163.6
2025-09-19 20:30:00+02:00,116.40256,116.40256
2025-09-19 20:45:00+02:00,60.76597,60.76597
2025-09-19 21:00:00+02:00,255.68157,255.68157
2025-09-19 21:15:00+02:00,78.79098,78.79098
2025-09-19 21:30:00+02:00,102.1677,102.1677
2025-09-19 21:45:00+02:00,11.90437,11.90437
2025-09-19 22:00:00+02:00,48.32731,48.32731
2025-09-19 22:15:00+02:00,115.88369,115.88369
2025-09-19 22:30:00+02:00,109.03397,109.03397
2025-09-19 22:45:00+02:00,112.06983,112.06983
2025-09-19 23:00:00+02:00,140.39858,140.39858
2025-09-19 23:15:00+02:00,125.51219,125.51219
2025-09-19 23:30:00+02:00,137.00633,137.00633
2025-09-19 23:45:00+02:00,149.56425,149.56425
2025-09-20 00:00:00+02:00,125.27739,125.27739
2025-09-20 00:15:00+02:00,111.74741,111.74741
2025-09-20 00:30:00+02:00,105.79573,105.79573
2025-09-20 00:45:00+02:00,92.02642,92.02642
2025-09-20 01:00:00+02:00,118.61186,118.61186
2025-09-20 01:15:00+02:00,99.43085,99.43085
2025-09-20 01:30:00+02:00,93.05681,93.05681
2025-09-20 01:45:00+02:00,76.28509,76.28509
2025-09-20 02:00:00+02:00,94.2645,94.2645
2025-09-20 02:15:00+02:00,88.06033,88.06033
2025-09-20 02:30:00+02:00,82.68795,82.68795
2025-09-20 02:45:00+02:00,65.72693,65.72693
2025-09-20 03:00:00+02:00,9.97447,9.97447
2025-09-20 03:15:00+02:00,0.0,0.0
2025-09-20 03:30:00+02:00,72.26811,72.26811
2025-09-20 03:45:00+02:00,77.84416,77.84416
2025-09-20 04:00:00+02:00,73.26619,73.26619
2025-09-20 04:15:00+02:00,79.19905,79.19905
2025-09-20 04:30:00+02:00,85.19135,85.19135
2025-09-20 04:45:00+02:00,82.01831,82.01831
2025-09-20 05:00:00+02:00,77.8741,77.8741
2025-09-20 05:15:00+02:00,83.10992,83.10992
2025-09-20 05:30:00+02:00,87.38169,87.38169
2025-09-20 05:45:00+02:00,89.93843,89.93843
2025-09-20 06:00:00+02:00,42.95101,42.95101
2025-09-20 06:15:00+02:00,82.91247,82.91247
2025-09-20 06:30:00+02:00,92.84056,92.84056
2025-09-20 06:45:00+02:00,7.405,7.405
2025-09-20 07:00:00+02:00,95.58795,95.58795
2025-09-20 07:15:00+02:00,89.60585,89.60585
2025-09-20 07:30:00+02:00,58.29639,58.29639
2025-09-20 07:45:00+02:00,62.38432,62.38432
2025-09-20 08:00:00+02:00,99.25278,99.25278
2025-09-20 08:15:00+02:00,88.67586,88.67586
2025-09-20 08:30:00+02:00,62.25665,62.25665
2025-09-20 08:45:00+02:00,39.6824,39.6824
2025-09-20 09:00:00+02:00,69.81583,69.81583
2025-09-20 09:15:00+02:00,43.36251,43.36251
2025-09-20 09:30:00+02:00,94.56029,94.56029
2025-09-20 09:45:00+02:00,-13.96134,-13.96134
2025-09-20 10:00:00+02:00,171.79714,171.79714
2025-09-20 10:15:00+02:00,132.74462,132.74462
2025-09-20 10:30:00+02:00,66.10512,66.10512
2025-09-20 10:45:00+02:00,-23.18496,-23.18496
2025-09-20 11:00:00+02:00,85.23247,85.23247
2025-09-20 11:15:00+02:00,-3.14202,-3.14202
2025-09-20 11:30:00+02:00,5.48146,5.48146
2025-09-20 11:45:00+02:00,-0.66209,-0.66209
2025-09-20 12:00:00+02:00,22.1873,22.1873
2025-09-20 12:15:00+02:00,36.24131,36.24131
2025-09-20 12:30:00+02:00,24.29828,24.29828
2025-09-20 12:45:00+02:00,1.35452,1.35452
2025-09-20 13:00:00+02:00,0.0,0.0
2025-09-20 13:15:00+02:00,0.0,0.0
2025-09-20 13:30:00+02:00,0.0,0.0
2025-09-20 13:45:00+02:00,0.0,0.0
2025-09-20 14:00:00+02:00,-39.64919,-39.64919
2025-09-20 14:15:00+02:00,-14.08719,-14.08719
2025-09-20 14:30:00+02:00,-6.37513,-6.37513
2025-09-20 14:45:00+02:00,61.76696,61.76696
2025-09-20 15:00:00+02:00,27.71897,27.71897
2025-09-20 15:15:00+02:00,29.19393,29.19393
2025-09-20 15:30:00+02:00,6.72585,6.72585
2025-09-20 15:45:00+02:00,30.10919,30.10919
2025-09-20 16:00:00+02:00,-0.07936,-0.07936
2025-09-20 16:15:00+02:00,16.08268,16.08268
2025-09-20 16:30:00+02:00,198.67682,198.67682
2025-09-20 16:45:00+02:00,134.51091,134.51091
2025-09-20 17:00:00+02:00,77.81057,77.81057
2025-09-20 17:15:00+02:00,83.18216,83.18216
2025-09-20 17:30:00+02:00,115.94756,115.94756
2025-09-20 17:45:00+02:00,156.88414,156.88414
2025-09-20 18:00:00+02:00,108.89207,108.89207
2025-09-20 18:15:00+02:00,119.07163,119.07163
2025-09-20 18:30:00+02:00,160.70583,160.70583
2025-09-20 18:45:00+02:00,181.59725,181.59725
2025-09-20 19:00:00+02:00,15.65653,15.65653
2025-09-20 19:15:00+02:00,143.33452,143.33452
2025-09-20 19:30:00+02:00,161.79833,161.79833
2025-09-20 19:45:00+02:00,33.05938,33.05938
2025-09-20 20:00:00+02:00,171.46834,171.46834
2025-09-20 20:15:00+02:00,39.69408,39.69408
2025-09-20 20:30:00+02:00,109.03028,109.03028
2025-09-20 20:45:00+02:00,39.64931,39.64931
2025-09-20 21:00:00+02:00,34.07714,34.07714
2025-09-20 21:15:00+02:00,46.05994,46.05994
2025-09-20 21:30:00+02:00,65.5516,65.5516
2025-09-20 21:45:00+02:00,58.21334,58.21334
2025-09-20 22:00:00+02:00,67.02379,67.02379
2025-09-20 22:15:00+02:00,24.24452,24.24452
2025-09-20 22:30:00+02:00,44.21075,44.21075
2025-09-20 22:45:00+02:00,104.36819,104.36819
2025-09-20 23:00:00+02:00,119.97002,119.97002
2025-09-20 23:15:00+02:00,104.3088,104.3088
2025-09-20 23:30:00+02:00,82.65584,82.65584
2025-09-20 23:45:00+02:00,88.50325,88.50325
2025-09-21 00:00:00+02:00,61.31989,61.31989
2025-09-21 00:15:00+02:00,6.0738,6.0738
2025-09-21 00:30:00+02:00,13.36952,13.36952
2025-09-21 00:45:00+02:00,15.08359,15.08359
2025-09-21 01:00:00+02:00,0.0,0.0
